StudentID,StudentName,Grade,CourseID,CourseName,SectionID,Period,Slots,TeacherID,TeacherName,RoomID,RoomName
M2026104,MS_Student_0104,6,SPAN6,Spanish 6,SPAN6.6,P07,B2;E4;C5,T665,MS_Ortiz,R059,Room 59
M2026104,MS_Student_0104,6,SS6,Social Studies 6,SS6.3,P05,E1;C3;A5,T647,MS_Kim_3,R015,Room 15
M2026105,MS_Student_0105,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026105,MS_Student_0105,6,ENG6,English 6,ENG6.9,P07,B2;E4;C5,T608,MS_Brooks_4,R048,Room 48
M2026105,MS_Student_0105,6,MATH6,Math 6,MATH6.7,P03,C1;A3;D4,T621,MS_Evans_2,R036,Room 36
M2026105,MS_Student_0105,6,PE6,PE 6,PE6.2,P05,E1;C3;A5,T676,MS_Reyes_2,R110,Gymnasium 5
M2026105,MS_Student_0105,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026105,MS_Student_0105,6,SPAN6,Spanish 6,SPAN6.5,P02,A2;D3;B5,T664,MS_Nguyen_5,R013,Room 13
M2026105,MS_Student_0105,6,SS6,Social Studies 6,SS6.9,P06,B1;E2;C4,T653,MS_Lopez_4,R008,Room 8
M2026106,MS_Student_0106,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026106,MS_Student_0106,6,ENG6,English 6,ENG6.2,P06,B1;E2;C4,T601,MS_Allen_2,R060,Room 60
M2026106,MS_Student_0106,6,MATH6,Math 6,MATH6.8,P02,A2;D3;B5,T622,MS_Evans_3,R044,Room 44
M2026106,MS_Student_0106,6,PE6,PE 6,PE6.9,P08,D1;B3;E5,T683,MS_Stone_4,R104,Gymnasium 3
M2026106,MS_Student_0106,6,SCI6,Science 6,SCI6.1,P07,B2;E4;C5,T630,MS_Garcia,R071,Lab 71
M2026106,MS_Student_0106,6,SPAN6,Spanish 6,SPAN6.1,P01,A1;D2;B4,T660,MS_Nguyen,R003,Room 3
M2026106,MS_Student_0106,6,SS6,Social Studies 6,SS6.8,P05,E1;C3;A5,T652,MS_Lopez_3,R008,Room 8
M2026107,MS_Student_0107,6,ADV_MS,MS Advisory,ADV_MS.1,ADV,E3,T600,MS_Allen,R001,Room 1
M2026107,MS_Student_0107,6,ENG6,English 6,ENG6.2,P06,B1;E2;C4,T601,MS_Allen_2,R060,Room 60
M2026107,MS_Student_0107,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026107,MS_Student_0107,6,PE6,PE 6,PE6.2,P05,E1;C3;A5,T676,MS_Reyes_2,R110,Gymnasium 5
M2026107,MS_Student_0107,6,SCI6,Science 6,SCI6.4,P04,C2;A4;D5,T633,MS_Garcia_4,R073,Lab 73
M2026107,MS_Student_0107,6,SPAN6,Spanish 6,SPAN6.8,P02,A2;D3;B5,T667,MS_Ortiz_3,R022,Room 22
M2026107,MS_Student_0107,6,SS6,Social Studies 6,SS6.10,P03,C1;A3;D4,T654,MS_Lopez_5,R063,Room 63
M2026108,MS_Student_0108,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026108,MS_Student_0108,6,ENG6,English 6,ENG6.1,P02,A2;D3;B5,T600,MS_Allen,R070,Room 70
M2026108,MS_Student_0108,6,MATH6,Math 6,MATH6.1,P03,C1;A3;D4,T615,MS_Diaz,R046,Room 46
M2026108,MS_Student_0108,6,PE6,PE 6,PE6.3,P01,A1;D2;B4,T677,MS_Reyes_3,R110,Gymnasium 5
M2026108,MS_Student_0108,6,SCI6,Science 6,SCI6.8,P07,B2;E4;C5,T637,MS_Hayes_3,R073,Lab 73
M2026108,MS_Student_0108,6,SPAN6,Spanish 6,SPAN6.4,P06,B1;E2;C4,T663,MS_Nguyen_4,R025,Room 25
M2026108,MS_Student_0108,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026109,MS_Student_0109,6,ADV_MS,MS Advisory,ADV_MS.23,ADV,E3,T622,MS_Evans_3,R023,Room 23
M2026109,MS_Student_0109,6,ENG6,English 6,ENG6.3,P06,B1;E2;C4,T602,MS_Allen_3,R058,Room 58
M2026109,MS_Student_0109,6,MATH6,Math 6,MATH6.1,P03,C1;A3;D4,T615,MS_Diaz,R046,Room 46
M2026109,MS_Student_0109,6,PE6,PE 6,PE6.6,P02,A2;D3;B5,T680,MS_Stone,R110,Gymnasium 5
M2026109,MS_Student_0109,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026109,MS_Student_0109,6,SPAN6,Spanish 6,SPAN6.10,P07,B2;E4;C5,T669,MS_Ortiz_5,R001,Room 1
M2026109,MS_Student_0109,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026110,MS_Student_0110,6,ADV_MS,MS Advisory,ADV_MS.26,ADV,E3,T625,MS_Foster,R026,Room 26
M2026110,MS_Student_0110,6,ENG6,English 6,ENG6.7,P08,D1;B3;E5,T606,MS_Brooks_2,R052,Room 52
M2026110,MS_Student_0110,6,MATH6,Math 6,MATH6.6,P04,C2;A4;D5,T620,MS_Evans,R037,Room 37
M2026110,MS_Student_0110,6,PE6,PE 6,PE6.1,P06,B1;E2;C4,T675,MS_Reyes,R104,Gymnasium 3
M2026110,MS_Student_0110,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026110,MS_Student_0110,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026110,MS_Student_0110,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026111,MS_Student_0111,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026111,MS_Student_0111,6,ENG6,English 6,ENG6.9,P07,B2;E4;C5,T608,MS_Brooks_4,R048,Room 48
M2026111,MS_Student_0111,6,MATH6,Math 6,MATH6.7,P03,C1;A3;D4,T621,MS_Evans_2,R036,Room 36
M2026111,MS_Student_0111,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
M2026111,MS_Student_0111,6,SCI6,Science 6,SCI6.5,P02,A2;D3;B5,T634,MS_Garcia_5,R073,Lab 73
M2026111,MS_Student_0111,6,SPAN6,Spanish 6,SPAN6.1,P01,A1;D2;B4,T660,MS_Nguyen,R003,Room 3
M2026111,MS_Student_0111,6,SS6,Social Studies 6,SS6.3,P05,E1;C3;A5,T647,MS_Kim_3,R015,Room 15
M2026112,MS_Student_0112,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026112,MS_Student_0112,6,ENG6,English 6,ENG6.3,P06,B1;E2;C4,T602,MS_Allen_3,R058,Room 58
M2026112,MS_Student_0112,6,MATH6,Math 6,MATH6.3,P04,C2;A4;D5,T617,MS_Diaz_3,R051,Room 51
M2026112,MS_Student_0112,6,PE6,PE 6,PE6.6,P02,A2;D3;B5,T680,MS_Stone,R110,Gymnasium 5
M2026112,MS_Student_0112,6,SCI6,Science 6,SCI6.6,P03,C1;A3;D4,T635,MS_Hayes,R077,Lab 77
M2026112,MS_Student_0112,6,SPAN6,Spanish 6,SPAN6.2,P07,B2;E4;C5,T661,MS_Nguyen_2,R003,Room 3
M2026112,MS_Student_0112,6,SS6,Social Studies 6,SS6.5,P05,E1;C3;A5,T649,MS_Kim_5,R022,Room 22
M2026113,MS_Student_0113,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026113,MS_Student_0113,6,ENG6,English 6,ENG6.8,P08,D1;B3;E5,T607,MS_Brooks_3,R050,Room 50
M2026113,MS_Student_0113,6,MATH6,Math 6,MATH6.4,P01,A1;D2;B4,T618,MS_Diaz_4,R034,Room 34
M2026113,MS_Student_0113,6,PE6,PE 6,PE6.1,P06,B1;E2;C4,T675,MS_Reyes,R104,Gymnasium 3
M2026113,MS_Student_0113,6,SCI6,Science 6,SCI6.8,P07,B2;E4;C5,T637,MS_Hayes_3,R073,Lab 73
M2026113,MS_Student_0113,6,SPAN6,Spanish 6,SPAN6.8,P02,A2;D3;B5,T667,MS_Ortiz_3,R022,Room 22
M2026113,MS_Student_0113,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026114,MS_Student_0114,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026114,MS_Student_0114,6,ENG6,English 6,ENG6.3,P06,B1;E2;C4,T602,MS_Allen_3,R058,Room 58
M2026114,MS_Student_0114,6,MATH6,Math 6,MATH6.10,P03,C1;A3;D4,T624,MS_Evans_5,R059,Room 59
M2026114,MS_Student_0114,6,PE6,PE 6,PE6.9,P08,D1;B3;E5,T683,MS_Stone_4,R104,Gymnasium 3
M2026114,MS_Student_0114,6,SCI6,Science 6,SCI6.4,P04,C2;A4;D5,T633,MS_Garcia_4,R073,Lab 73
M2026114,MS_Student_0114,6,SPAN6,Spanish 6,SPAN6.10,P07,B2;E4;C5,T669,MS_Ortiz_5,R001,Room 1
M2026114,MS_Student_0114,6,SS6,Social Studies 6,SS6.3,P05,E1;C3;A5,T647,MS_Kim_3,R015,Room 15
M2026115,MS_Student_0115,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026115,MS_Student_0115,6,ENG6,English 6,ENG6.8,P08,D1;B3;E5,T607,MS_Brooks_3,R050,Room 50
M2026115,MS_Student_0115,6,MATH6,Math 6,MATH6.8,P02,A2;D3;B5,T622,MS_Evans_3,R044,Room 44
M2026115,MS_Student_0115,6,PE6,PE 6,PE6.1,P06,B1;E2;C4,T675,MS_Reyes,R104,Gymnasium 3
M2026115,MS_Student_0115,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026115,MS_Student_0115,6,SPAN6,Spanish 6,SPAN6.2,P07,B2;E4;C5,T661,MS_Nguyen_2,R003,Room 3
M2026115,MS_Student_0115,6,SS6,Social Studies 6,SS6.3,P05,E1;C3;A5,T647,MS_Kim_3,R015,Room 15
M2026116,MS_Student_0116,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026116,MS_Student_0116,6,ENG6,English 6,ENG6.8,P08,D1;B3;E5,T607,MS_Brooks_3,R050,Room 50
M2026116,MS_Student_0116,6,MATH6,Math 6,MATH6.10,P03,C1;A3;D4,T624,MS_Evans_5,R059,Room 59
M2026116,MS_Student_0116,6,PE6,PE 6,PE6.4,P04,C2;A4;D5,T678,MS_Reyes_4,R098,Gymnasium
M2026116,MS_Student_0116,6,SCI6,Science 6,SCI6.5,P02,A2;D3;B5,T634,MS_Garcia_5,R073,Lab 73
M2026116,MS_Student_0116,6,SPAN6,Spanish 6,SPAN6.6,P07,B2;E4;C5,T665,MS_Ortiz,R059,Room 59
M2026116,MS_Student_0116,6,SS6,Social Studies 6,SS6.4,P01,A1;D2;B4,T648,MS_Kim_4,R013,Room 13
M2026117,MS_Student_0117,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026117,MS_Student_0117,6,ENG6,English 6,ENG6.8,P08,D1;B3;E5,T607,MS_Brooks_3,R050,Room 50
M2026117,MS_Student_0117,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026117,MS_Student_0117,6,PE6,PE 6,PE6.7,P05,E1;C3;A5,T681,MS_Stone_2,R107,Gymnasium 4
M2026117,MS_Student_0117,6,SCI6,Science 6,SCI6.5,P02,A2;D3;B5,T634,MS_Garcia_5,R073,Lab 73
M2026117,MS_Student_0117,6,SPAN6,Spanish 6,SPAN6.1,P01,A1;D2;B4,T660,MS_Nguyen,R003,Room 3
M2026117,MS_Student_0117,6,SS6,Social Studies 6,SS6.9,P06,B1;E2;C4,T653,MS_Lopez_4,R008,Room 8
M2026118,MS_Student_0118,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026118,MS_Student_0118,6,ENG6,English 6,ENG6.8,P08,D1;B3;E5,T607,MS_Brooks_3,R050,Room 50
M2026118,MS_Student_0118,6,MATH6,Math 6,MATH6.10,P03,C1;A3;D4,T624,MS_Evans_5,R059,Room 59
M2026118,MS_Student_0118,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
M2026118,MS_Student_0118,6,SCI6,Science 6,SCI6.10,P07,B2;E4;C5,T639,MS_Hayes_5,R072,Lab 72
M2026118,MS_Student_0118,6,SPAN6,Spanish 6,SPAN6.1,P01,A1;D2;B4,T660,MS_Nguyen,R003,Room 3
M2026118,MS_Student_0118,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026119,MS_Student_0119,6,ADV_MS,MS Advisory,ADV_MS.16,ADV,E3,T615,MS_Diaz,R016,Room 16
M2026119,MS_Student_0119,6,ENG6,English 6,ENG6.4,P01,A1;D2;B4,T603,MS_Allen_4,R056,Room 56
M2026119,MS_Student_0119,6,MATH6,Math 6,MATH6.6,P04,C2;A4;D5,T620,MS_Evans,R037,Room 37
M2026119,MS_Student_0119,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
M2026119,MS_Student_0119,6,SCI6,Science 6,SCI6.9,P08,D1;B3;E5,T638,MS_Hayes_4,R074,Lab 74
M2026119,MS_Student_0119,6,SPAN6,Spanish 6,SPAN6.6,P07,B2;E4;C5,T665,MS_Ortiz,R059,Room 59
M2026119,MS_Student_0119,6,SS6,Social Studies 6,SS6.1,P05,E1;C3;A5,T645,MS_Kim,R024,Room 24
M2026120,MS_Student_0120,6,ADV_MS,MS Advisory,ADV_MS.23,ADV,E3,T622,MS_Evans_3,R023,Room 23
M2026120,MS_Student_0120,6,ENG6,English 6,ENG6.1,P02,A2;D3;B5,T600,MS_Allen,R070,Room 70
M2026120,MS_Student_0120,6,MATH6,Math 6,MATH6.4,P01,A1;D2;B4,T618,MS_Diaz_4,R034,Room 34
M2026120,MS_Student_0120,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
M2026120,MS_Student_0120,6,SCI6,Science 6,SCI6.8,P07,B2;E4;C5,T637,MS_Hayes_3,R073,Lab 73
M2026120,MS_Student_0120,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026120,MS_Student_0120,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026121,MS_Student_0121,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026121,MS_Student_0121,6,ENG6,English 6,ENG6.5,P08,D1;B3;E5,T604,MS_Allen_5,R068,Room 68
M2026121,MS_Student_0121,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026121,MS_Student_0121,6,PE6,PE 6,PE6.2,P05,E1;C3;A5,T676,MS_Reyes_2,R110,Gymnasium 5
M2026121,MS_Student_0121,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026121,MS_Student_0121,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026121,MS_Student_0121,6,SS6,Social Studies 6,SS6.9,P06,B1;E2;C4,T653,MS_Lopez_4,R008,Room 8
M2026122,MS_Student_0122,6,ADV_MS,MS Advisory,ADV_MS.28,ADV,E3,T627,MS_Foster_3,R028,Room 28
M2026122,MS_Student_0122,6,ENG6,English 6,ENG6.1,P02,A2;D3;B5,T600,MS_Allen,R070,Room 70
M2026122,MS_Student_0122,6,MATH6,Math 6,MATH6.10,P03,C1;A3;D4,T624,MS_Evans_5,R059,Room 59
M2026122,MS_Student_0122,6,PE6,PE 6,PE6.3,P01,A1;D2;B4,T677,MS_Reyes_3,R110,Gymnasium 5
M2026122,MS_Student_0122,6,SCI6,Science 6,SCI6.3,P04,C2;A4;D5,T632,MS_Garcia_3,R074,Lab 74
M2026122,MS_Student_0122,6,SPAN6,Spanish 6,SPAN6.2,P07,B2;E4;C5,T661,MS_Nguyen_2,R003,Room 3
M2026122,MS_Student_0122,6,SS6,Social Studies 6,SS6.9,P06,B1;E2;C4,T653,MS_Lopez_4,R008,Room 8
M2026123,MS_Student_0123,6,ADV_MS,MS Advisory,ADV_MS.26,ADV,E3,T625,MS_Foster,R026,Room 26
M2026123,MS_Student_0123,6,ENG6,English 6,ENG6.2,P06,B1;E2;C4,T601,MS_Allen_2,R060,Room 60
M2026123,MS_Student_0123,6,MATH6,Math 6,MATH6.10,P03,C1;A3;D4,T624,MS_Evans_5,R059,Room 59
M2026123,MS_Student_0123,6,PE6,PE 6,PE6.9,P08,D1;B3;E5,T683,MS_Stone_4,R104,Gymnasium 3
M2026123,MS_Student_0123,6,SCI6,Science 6,SCI6.7,P01,A1;D2;B4,T636,MS_Hayes_2,R079,Lab 79
M2026123,MS_Student_0123,6,SPAN6,Spanish 6,SPAN6.10,P07,B2;E4;C5,T669,MS_Ortiz_5,R001,Room 1
M2026123,MS_Student_0123,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026124,MS_Student_0124,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026124,MS_Student_0124,6,ENG6,English 6,ENG6.1,P02,A2;D3;B5,T600,MS_Allen,R070,Room 70
M2026124,MS_Student_0124,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026124,MS_Student_0124,6,PE6,PE 6,PE6.4,P04,C2;A4;D5,T678,MS_Reyes_4,R098,Gymnasium
M2026124,MS_Student_0124,6,SCI6,Science 6,SCI6.2,P06,B1;E2;C4,T631,MS_Garcia_2,R072,Lab 72
M2026124,MS_Student_0124,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026124,MS_Student_0124,6,SS6,Social Studies 6,SS6.4,P01,A1;D2;B4,T648,MS_Kim_4,R013,Room 13
M2026125,MS_Student_0125,6,ADV_MS,MS Advisory,ADV_MS.27,ADV,E3,T626,MS_Foster_2,R027,Room 27
M2026125,MS_Student_0125,6,ENG6,English 6,ENG6.4,P01,A1;D2;B4,T603,MS_Allen_4,R056,Room 56
M2026125,MS_Student_0125,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026125,MS_Student_0125,6,PE6,PE 6,PE6.4,P04,C2;A4;D5,T678,MS_Reyes_4,R098,Gymnasium
M2026125,MS_Student_0125,6,SCI6,Science 6,SCI6.2,P06,B1;E2;C4,T631,MS_Garcia_2,R072,Lab 72
M2026125,MS_Student_0125,6,SPAN6,Spanish 6,SPAN6.7,P03,C1;A3;D4,T666,MS_Ortiz_2,R070,Room 70
M2026125,MS_Student_0125,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026126,MS_Student_0126,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026126,MS_Student_0126,6,ENG6,English 6,ENG6.1,P02,A2;D3;B5,T600,MS_Allen,R070,Room 70
M2026126,MS_Student_0126,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026126,MS_Student_0126,6,PE6,PE 6,PE6.3,P01,A1;D2;B4,T677,MS_Reyes_3,R110,Gymnasium 5
M2026126,MS_Student_0126,6,SCI6,Science 6,SCI6.2,P06,B1;E2;C4,T631,MS_Garcia_2,R072,Lab 72
M2026126,MS_Student_0126,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026126,MS_Student_0126,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026127,MS_Student_0127,6,ADV_MS,MS Advisory,ADV_MS.20,ADV,E3,T619,MS_Diaz_5,R020,Room 20
M2026127,MS_Student_0127,6,ENG6,English 6,ENG6.3,P06,B1;E2;C4,T602,MS_Allen_3,R058,Room 58
M2026127,MS_Student_0127,6,MATH6,Math 6,MATH6.1,P03,C1;A3;D4,T615,MS_Diaz,R046,Room 46
M2026127,MS_Student_0127,6,PE6,PE 6,PE6.2,P05,E1;C3;A5,T676,MS_Reyes_2,R110,Gymnasium 5
M2026127,MS_Student_0127,6,SCI6,Science 6,SCI6.5,P02,A2;D3;B5,T634,MS_Garcia_5,R073,Lab 73
M2026127,MS_Student_0127,6,SPAN6,Spanish 6,SPAN6.2,P07,B2;E4;C5,T661,MS_Nguyen_2,R003,Room 3
M2026127,MS_Student_0127,6,SS6,Social Studies 6,SS6.6,P04,C2;A4;D5,T650,MS_Lopez,R015,Room 15
M2026128,MS_Student_0128,6,ADV_MS,MS Advisory,ADV_MS.24,ADV,E3,T623,MS_Evans_4,R024,Room 24
M2026128,MS_Student_0128,6,ENG6,English 6,ENG6.4,P01,A1;D2;B4,T603,MS_Allen_4,R056,Room 56
M2026128,MS_Student_0128,6,MATH6,Math 6,MATH6.3,P04,C2;A4;D5,T617,MS_Diaz_3,R051,Room 51
M2026128,MS_Student_0128,6,PE6,PE 6,PE6.8,P02,A2;D3;B5,T682,MS_Stone_3,R107,Gymnasium 4
M2026128,MS_Student_0128,6,SCI6,Science 6,SCI6.8,P07,B2;E4;C5,T637,MS_Hayes_3,R073,Lab 73
M2026128,MS_Student_0128,6,SPAN6,Spanish 6,SPAN6.3,P03,C1;A3;D4,T662,MS_Nguyen_3,R069,Room 69
M2026128,MS_Student_0128,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026129,MS_Student_0129,6,ADV_MS,MS Advisory,ADV_MS.27,ADV,E3,T626,MS_Foster_2,R027,Room 27
M2026129,MS_Student_0129,6,ENG6,English 6,ENG6.5,P08,D1;B3;E5,T604,MS_Allen_5,R068,Room 68
M2026129,MS_Student_0129,6,MATH6,Math 6,MATH6.1,P03,C1;A3;D4,T615,MS_Diaz,R046,Room 46
M2026129,MS_Student_0129,6,PE6,PE 6,PE6.6,P02,A2;D3;B5,T680,MS_Stone,R110,Gymnasium 5
M2026129,MS_Student_0129,6,SCI6,Science 6,SCI6.4,P04,C2;A4;D5,T633,MS_Garcia_4,R073,Lab 73
M2026129,MS_Student_0129,6,SPAN6,Spanish 6,SPAN6.4,P06,B1;E2;C4,T663,MS_Nguyen_4,R025,Room 25
M2026129,MS_Student_0129,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026130,MS_Student_0130,6,ADV_MS,MS Advisory,ADV_MS.26,ADV,E3,T625,MS_Foster,R026,Room 26
M2026130,MS_Student_0130,6,ENG6,English 6,ENG6.5,P08,D1;B3;E5,T604,MS_Allen_5,R068,Room 68
M2026130,MS_Student_0130,6,MATH6,Math 6,MATH6.3,P04,C2;A4;D5,T617,MS_Diaz_3,R051,Room 51
M2026130,MS_Student_0130,6,PE6,PE 6,PE6.2,P05,E1;C3;A5,T676,MS_Reyes_2,R110,Gymnasium 5
M2026130,MS_Student_0130,6,SCI6,Science 6,SCI6.1,P07,B2;E4;C5,T630,MS_Garcia,R071,Lab 71
M2026130,MS_Student_0130,6,SPAN6,Spanish 6,SPAN6.7,P03,C1;A3;D4,T666,MS_Ortiz_2,R070,Room 70
M2026130,MS_Student_0130,6,SS6,Social Studies 6,SS6.9,P06,B1;E2;C4,T653,MS_Lopez_4,R008,Room 8
M2026131,MS_Student_0131,6,ADV_MS,MS Advisory,ADV_MS.21,ADV,E3,T620,MS_Evans,R021,Room 21
M2026131,MS_Student_0131,6,ENG6,English 6,ENG6.5,P08,D1;B3;E5,T604,MS_Allen_5,R068,Room 68
M2026131,MS_Student_0131,6,MATH6,Math 6,MATH6.5,P06,B1;E2;C4,T619,MS_Diaz_5,R044,Room 44
M2026131,MS_Student_0131,6,PE6,PE 6,PE6.3,P01,A1;D2;B4,T677,MS_Reyes_3,R110,Gymnasium 5
M2026131,MS_Student_0131,6,SCI6,Science 6,SCI6.6,P03,C1;A3;D4,T635,MS_Hayes,R077,Lab 77
M2026131,MS_Student_0131,6,SPAN6,Spanish 6,SPAN6.10,P07,B2;E4;C5,T669,MS_Ortiz_5,R001,Room 1
M2026131,MS_Student_0131,6,SS6,Social Studies 6,SS6.2,P05,E1;C3;A5,T646,MS_Kim_2,R017,Room 17
M2026132,MS_Student_0132,6,ADV_MS,MS Advisory,ADV_MS.21,ADV,E3,T620,MS_Evans,R021,Room 21
M2026132,MS_Student_0132,6,ENG6,English 6,ENG6.3,P06,B1;E2;C4,T602,MS_Allen_3,R058,Room 58
M2026132,MS_Student_0132,6,MATH6,Math 6,MATH6.2,P07,B2;E4;C5,T616,MS_Diaz_2,R038,Room 38
M2026132,MS_Student_0132,6,PE6,PE 6,PE6.9,P08,D1;B3;E5,T683,MS_Stone_4,R104,Gymnasium 3
M2026132,MS_Student_0132,6,SCI6,Science 6,SCI6.4,P04,C2;A4;D5,T633,MS_Garcia_4,R073,Lab 73
M2026132,MS_Student_0132,6,SPAN6,Spanish 6,SPAN6.8,P02,A2;D3;B5,T667,MS_Ortiz_3,R022,Room 22
M2026132,MS_Student_0132,6,SS6,Social Studies 6,SS6.7,P05,E1;C3;A5,T651,MS_Lopez_2,R009,Room 9
M2026133,MS_Student_0133,6,ADV_MS,MS Advisory,ADV_MS.22,ADV,E3,T621,MS_Evans_2,R022,Room 22
M2026133,MS_Student_0133,6,ENG6,English 6,ENG6.5,P08,D1;B3;E5,T604,MS_Allen_5,R068,Room 68
M2026133,MS_Student_0133,6,MATH6,Math 6,MATH6.1,P03,C1;A3;D4,T615,MS_Diaz,R046,Room 46
M2026133,MS_Student_0133,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
M2026133,MS_Student_0133,6,SCI6,Science 6,SCI6.1,P07,B2;E4;C5,T630,MS_Garcia,R071,Lab 71
M2026133,MS_Student_0133,6,SPAN6,Spanish 6,SPAN6.8,P02,A2;D3;B5,T667,MS_Ortiz_3,R022,Room 22
M2026133,MS_Student_0133,6,SS6,Social Studies 6,SS6.3,P05,E1;C3;A5,T647,MS_Kim_3,R015,Room 15
M2026134,MS_Student_0134,6,ADV_MS,MS Advisory,ADV_MS.21,ADV,E3,T620,MS_Evans,R021,Room 21
M2026134,MS_Student_0134,6,ENG6,English 6,ENG6.4,P01,A1;D2;B4,T603,MS_Allen_4,R056,Room 56
M2026134,MS_Student_0134,6,MATH6,Math 6,MATH6.8,P02,A2;D3;B5,T622,MS_Evans_3,R044,Room 44
M2026134,MS_Student_0134,6,PE6,PE 6,PE6.5,P06,B1;E2;C4,T679,MS_Reyes_5,R110,Gymnasium 5
